val_loss,train_loss,val_acc,train_acc,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0196227325279386,0.020967909573501562,0.6763832157445229,0.5871048600473472,770.4702734947205,False,1,551e3277,2023-05-24_15-55-51,1684936551,770.4702734947205,2151183,anakin02,129.241.113.29,770.4702734947205,1
